"","Series","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"606","Y12135",0.0691513005675399,0.0466113282503089,0.0263884106927556,0.0364037151478036,0.0470369574547032,2.81548893647395,1.754512535258,1.01550937351724,1.38501095438762,1.89374214866472
"607","Y12136",0.0727827739900939,0.0296023525409611,0.203799665059404,0.08888037057033,0.0620350028194342,3.31082444113193,1.30936475500738,7.79270503567239,3.68133563354741,2.80376136920307
"608","Y12137",0.117662403165992,0.221767741230226,0.387619437649432,0.299317416820799,0.12548012295898,3.55988855398338,5.55423432611715,8.57716895063998,7.06570163837856,3.81595595641119
"609","Y12138",0.0679945006594494,0.143244887374012,0.0679957286759518,0.106538006050138,0.0666925507683349,1.94178867186539,4.38083672173359,1.94182652582282,3.1613316237782,1.90162919410293
"610","Y12139",0.0735878735878736,0.250431201018659,0.0906668902689821,0.166952437342638,0.137296797566212,1.6260162601626,4.95528455282515,1.97766278823742,3.46647367053128,2.90354909905626
"611","Y12140",0.0262956714668912,0.0188639322907354,0.0262956715243718,0.0197342122814684,0.0196769046081464,1.95652173913043,1.41304347826087,1.95652174348188,1.46739130434783,1.46406028541414
"612","Y12141",0.0544444444444444,0.0544444444444444,0.0544462504021293,0.0544453474237063,0.0383759455064796,1.5625,1.5625,1.56255511851545,1.56252755925772,1.08944163602941
"613","Y12142",0.0974687575658606,0.0974687575658606,0.104102091819856,0.100791221368351,0.0850818013173028,3.1021897810219,3.1021897810219,3.32886552929545,3.21552765515868,2.68364528572698
"614","Y12143",0.019047619047619,0.019047619047619,0.0190495814686943,0.0190486002596408,0.0359269399737704,0.684931506849315,0.684931506849315,0.685000001467948,0.684965754158631,1.26882382769014
"615","Y12144",0.0554433221099888,0.0554433221099888,0.0295719421937406,0.042634195615439,0.0543240279120657,2.10280373831776,2.10280373831776,1.10564991246855,1.60422682539315,2.06021571209809
"616","Y12145",0.040650406504065,0.144888223927962,0.0406504070103317,0.0911444871185357,0.0899199571064763,1.20192307692308,4.02884615385147,1.20192309153417,2.61538462269282,2.58241634676199
"617","Y12146",0.171459862320077,0.171459862320077,0.171459862320077,0.171459862320077,0.182236402660552,35,35,35,35,36.9792433258182
"618","Y12147",0.0750151240169389,0.0750151240169389,0.082384106249367,0.0787223101800652,0.0825655833095651,2.68595041322314,2.68595041322314,2.96370326876301,2.82482684099307,2.96877597254947
"619","Y12148",0.0427679580439529,0.157363504509043,0.0427679580442442,0.0612818061534076,0.0563222078183222,0.69060773480663,2.312154696116,0.69060773480663,0.965469616019677,0.892677870898982
"620","Y12149",0.0329996292176492,0.0329996292176492,0.0330018557916033,0.0330007425065764,0.0429288928307132,1,1,1.00006676767076,1.00003338383538,1.29593031908879
"621","Y12150",0.0437906027043745,0.0861190459377178,0.0437886804237924,0.0646836349068675,0.0645714707760259,3.125,5.99999999998679,3.12486605619639,4.56243302809159,4.55486943110187
"622","Y12151",0.0567049808429119,0.0427500721618369,0.0427504117085519,0.0427502419351539,0.0461663602424209,2.31481481481481,1.75925925925926,1.75927304189271,1.75926615057598,1.89736903190848
"623","Y12152",0.149551107515298,0.149551107515298,0.149521896243991,0.149536501780368,0.105467531127379,2.36570043973795,2.36570043973795,2.36527238131256,2.36548641052526,1.70239667080032
"624","Y12153",0.203813222317664,0.203813222317664,0.203795474011468,0.203804348128818,0.185265288550559,6.42212966316552,6.42212966316552,6.42162392515319,6.42187679415935,5.88722803250834
"625","Y12154",0.262270769875511,0.262270769875511,0.26226643850532,0.262268604185959,0.280396983417333,3.18248482188574,3.18248482188574,3.18243739178331,3.18246110683453,3.42138332839759
"626","Y12155",0.148637254115897,0.232039883121984,0.170713627685729,0.202115126303983,0.189010153960952,1.10441767068273,1.82915117196559,1.28709165762722,1.55812141479641,1.44365506832616
"627","Y12156",0.107283169533479,0.178126436209036,0.161051477699852,0.169727063001,0.153737878491487,1.78793891293891,3.12177415981764,2.76251322432042,2.94214369206903,2.63610609742672
"628","Y12157",0.0268142880713589,0.0337224240915584,0.0243990598224354,0.0199787962639944,0.0540058446417351,1.30346820809249,1.70273885294032,1.18502187668103,0.970187094998357,2.67315425215136
"629","Y12158",0.19187648181759,0.147684051091338,0.264127664227356,0.203859850378982,0.0856245124293488,7.77661851257357,6.12013469806479,10.28816670234,8.20415070020238,3.70133977053839
