"","Series","n","tsfeat.Frequency","tsfeat.Entropy","tsfeat.Trend","tsfeat.Season","tsfeat.ACF1","tsfeat.Lambda","tsfeat.Period","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"309","H309",960,24,0.488257610420156,0.996147402571325,0.998755508800172,0.800172171055397,0.95,"24",0.029663623496963,0.00411769140070063,0.008664575921631,0.0034122800542259,0.0319266380678766,3.82235813973452,0.497552933545854,1.14251826792882,0.448403019171903,4.20989820525093
"310","H310",960,24,0.492591761307755,0.997570369917578,0.999043411160702,0.658770473448355,0.85,"24",0.024235882119647,0.00221830349611572,0.00826634767897465,0.00470215363188765,0.0264688838043579,3.19855210777574,0.281944947832045,1.07231387574887,0.618157642402127,3.58651139576418
"311","H311",960,24,0.502675854757842,0.996990031217971,0.9967810354773,0.785887691987676,0.65,"24",0.0221393047852017,0.00296210485689042,0.00420933100630872,0.00270429616916386,0.0249652890705035,2.65810234685206,0.348352626068743,0.460019223897314,0.301417531522507,3.05908535557097
"312","H312",960,24,0.492251661916554,0.996595842763434,0.999116276442358,0.821651483949601,0.45,"24",0.016942547730239,0.00911520303657577,0.00931255329551471,0.00921369792137508,0.0180327543800293,2.24771578296612,1.1346893197674,1.15711634961046,1.14590283468893,2.50823789744665
"313","H313",960,24,0.480347446941647,0.994256814741372,0.999341333244507,0.709713781615639,0.5,"24",0.0250070018306324,0.0036096415238904,0.00240585431452109,0.00287934203765422,0.0278866655937466,4.14394586029832,0.550438268621282,0.308815274060274,0.407051368954224,4.69957763022549
"314","H314",960,24,0.461761866623233,0.976543643147969,0.998850452862301,0.720812641177185,0.7,"24",0.0209698630561794,0.00390642647693214,0.00420620283664523,0.0040263729745131,0.022816964798951,3.86535145349014,0.789094319413065,0.772622713105059,0.774098600734955,4.33482413367667
"315","H315",960,24,0.489226009172661,0.620813918544756,0.997882521405543,0.757453951193659,1,"24",0.0217026260739597,0.004854430071153,0.00456202081831581,0.00457537746114856,0.0218182780981917,9.26853079563021,2.00959512669486,1.75509088552327,1.82507679359902,9.34706446695543
"316","H316",960,24,0.456930299915601,0.96988090972571,0.998586433647957,0.576722968956834,0.15,"24",0.0261845078551542,0.00655566258900395,0.00645212265987484,0.00650394043121286,0.0276374929133489,5.4146276469328,1.42786485534499,1.38974877638313,1.40880681586406,5.73767047260434
"317","H317",960,24,0.485880041471551,0.996340682632389,0.999225346347655,0.581558610921869,0.6,"24",0.0221092926438224,0.0022783740934485,0.00843244382719474,0.00491822765620765,0.0231094591125335,2.88977776688643,0.272930939282497,1.05369791938272,0.611774826421924,3.12776405530832
"318","H318",960,24,0.490938779551758,0.992634676709788,0.998566201600223,0.789597191638731,1,"24",0.0293101296105477,0.00229060610526827,0.00398241169931839,0.00299969872514001,0.0305862995896183,4.74635126876339,0.341548565218505,0.617693932838489,0.457691481139257,5.05592721977701
"319","H319",960,24,0.491443308918948,0.970767214502901,0.995461840897754,0.829463739837107,0.75,"24",0.0318877420074211,0.00515629266144781,0.00543970945934019,0.00529772108958693,0.0330643241022034,4.64728610590903,0.798227278488068,0.84484722204928,0.821537250268674,4.95118924580583
"320","H320",960,24,0.485868828994354,0.98774571865142,0.99842226090288,0.664615454047156,0.5,"24",0.0170276585418236,0.00317997066201246,0.0045712195739449,0.00267342817984172,0.0173771606094758,2.96382956336674,0.550691414285034,0.738573821606923,0.448487580033642,3.15302332859675
