"","Series","Naive2","Comb","ARIMA","ETS","ETSARIMA","Naive2.1","Comb.1","ARIMA.1","ETS.1","ETSARIMA.1"
"94","W94",0.0984625539253342,0.104071151592825,0.0972661736598411,0.0976930853594972,0.0974796051486973,2.97385712652562,3.13272114241282,2.93984417653076,2.95198800613806,2.94591609133441
"95","W95",0.085564100694564,0.0906008718303345,0.0882134284228132,0.0884691467292529,0.0883412801938467,2.51199744197768,2.6511799877691,2.58532364456606,2.59238106772014,2.5888523561431
"96","W96",0.0117350533937805,0.00783247226506906,0.00333069164654893,0.00367358236076144,0.00348563060347714,4.64449553648871,3.10809534528499,1.32360184016595,1.46027050985374,1.38542923805181
"97","W97",0.0799678482227819,0.0375555397049276,0.0365717573011917,0.0423598423217742,0.0391658896297139,0.550204462995237,0.266462078856872,0.259596897949281,0.300049774958601,0.277719592011464
"98","W98",0.0531404194944791,0.0279970894570221,0.0258571217556573,0.0313427169418741,0.0286154756023343,0.451724822087648,0.242722761705955,0.224463350892774,0.271613585685279,0.248038468289026
"99","W99",0.0150863480002724,0.00564412632261107,0.00659884849907513,0.0116419036164391,0.00911576802137471,4.64542141219242,1.72855601738685,2.0161559459258,3.54354025817791,2.77984810205185
"100","W100",0.0256924835343173,0.0235381170570374,0.0248368227873981,0.0216462107539389,0.0232382521080987,5.37111599897502,4.92743547127146,5.19381568227134,4.53687123429954,4.86534345828544
"101","W101",0.0158037494892076,0.011324394887524,0.00402434151159764,0.00760281158676424,0.00581120447330304,3.21484764427009,2.3101803376973,0.825681507260494,1.55403640173218,1.18985895449634
"102","W102",0.00957776157712037,0.0112118916998219,0.0168650866095105,0.0138495862257141,0.0153588986800667,2.4542787791495,2.87661099157057,4.34515737494151,3.56039783269117,3.95277760381634
"103","W103",0.0306565663223681,0.030359956605774,0.0292066301179696,0.0307656757460874,0.0299849012006576,2.8314469125742,2.80434954754006,2.69866619576163,2.84141673206208,2.77004146391185
"104","W104",0.0322890231277905,0.0161697818551699,0.00570376627872972,0.0039588700249993,0.00289487059147807,3.19891519428913,1.58592297765529,0.553225072603799,0.387201146990085,0.283863069460542
"105","W105",0.00906809208763317,0.0101663658739841,0.0116497494844216,0.0113657619384417,0.011507768768253,4.01871134940124,4.50883703074637,5.17198353766104,5.04493205151226,5.10845779458665
"106","W106",0.00482257828404618,0.00355351146404808,0.00265008660972076,0.00291451947109518,0.00278225865982325,0.943051590750159,0.695456695878459,0.519128442737421,0.570792374878089,0.544960408807755
"107","W107",0.0168747158948313,0.011953057411964,0.00670907332785384,0.00652818578294603,0.00661862190888162,9.09981973989515,6.46256591168264,3.63454070086058,3.53750057376767,3.58602063731411
"108","W108",0.00656527429150627,0.00405554263129772,0.0187904678187299,0.00461161082111848,0.00776525047638215,3.42190276819273,2.11764247018876,9.70754152867967,2.41159950890798,4.04274380891296
"109","W109",0.0078493881932691,0.00499450796059318,0.0220337406506759,0.00449771884095271,0.00966696960127887,3.60864679617067,2.30095556125996,10.0263669082551,2.07384397649097,4.43714303609957
"110","W110",0.0212501441536618,0.0120626296782083,0.00890998965911729,0.0109688970235615,0.00993871709003989,3.37817354886762,1.92774599019771,1.4260928948134,1.75408102481029,1.59008695981184
"111","W111",0.00986437321237001,0.0100216932149724,0.0219487147406488,0.00991702386614516,0.0159100953619335,1.1103061992757,1.12791368975676,2.45269358347144,1.11619608024518,1.7844448318583
"112","W112",0.00713107539889719,0.00416191376574691,0.00733407664944863,0.00551202537668748,0.00634203759875755,2.32926195452662,1.3609462677384,2.40429151104002,1.80397100110865,2.07723780059065
"113","W113",0.0302807247055043,0.0290504640964465,0.0303494239153598,0.0307947080764157,0.030572373657803,0.318352069413822,0.305325145220138,0.319083545919766,0.323820100848042,0.321451823383904
"114","W114",0.025586985364833,0.0276046411047657,0.025586985364833,0.0332383893985377,0.0294213463577572,2.03883116647186,2.2021364993076,2.03883116647186,2.66017777938315,2.34950447292751
"115","W115",0.0241870995610809,0.0271238798022899,0.0280142776721448,0.0276212770023052,0.0278182398540406,2.77632450750421,3.1186945404814,3.22298162728574,3.17675822657305,3.19986992692939
"116","W116",0.0288967933482467,0.0258770266272745,0.103241175662611,0.0275660580213611,0.0479932206230729,2.46500162298763,2.21138288404225,8.26694129390564,2.3572019228156,4.00524632185752
"117","W117",0.0163534097575188,0.0149738311562695,0.0142448876184185,0.0163534569811054,0.0150300390624856,3.44050759760854,3.15476807831961,3.00246112845896,3.44051736440546,3.16645221520578
"118","W118",0.00895238631160394,0.00756017627472685,0.00511873164189941,0.00895272350884856,0.0070332887081076,1.42004103241527,1.20012252866673,0.813459043770346,1.42009424978482,1.11677664677758
"119","W119",0.156684792852318,0.153359727272699,0.145853475008044,0.146299332076037,0.146076370253562,3.41719881911885,3.35109915238339,3.20054565121585,3.20951260443807,3.20502912782696
"120","W120",0.132135147758916,0.135365974421124,0.133572794976706,0.131913803301401,0.132742878166582,2.71792181060362,2.77877050443182,2.74497780375717,2.71374909020647,2.72936344698182
"121","W121",0.0163032207181165,0.0116374055227,0.0332293526779207,0.00694909289523423,0.0196042533348934,5.87229772569811,4.20372536681852,11.8492564407623,2.51671632590284,7.04717575421119
"122","W122",0.056445189076696,0.0595580605664194,0.0595181378380424,0.0682788317737505,0.0610922892977053,0.307224957987091,0.324789363830306,0.324645700404049,0.37079023337933,0.332755228305405
"123","W123",0.0472347546986398,0.0516368009064171,0.0482587333183459,0.0505955094815627,0.0466686700002197,0.319830748398207,0.350719454429901,0.327035634863359,0.341882585554971,0.315719083146542
"124","W124",0.0066651884107413,0.00534721230411154,0.0085386104446964,0.0055117007029348,0.0049176942695204,1.93841998403785,1.55382455766823,2.48677693409161,1.5988497693054,1.42868820493791
"125","W125",0.0222566657203743,0.020239192306908,0.0178712130891383,0.0178671550189004,0.0178691463027791,4.78432035860389,4.35615251323413,3.852290489768,3.8513878172774,3.8518391535227
"126","W126",0.0183049011981861,0.014328441477846,0.00676812070688327,0.0103077987459186,0.00850779994154341,3.63695786490962,2.85350843684731,1.35485027964718,2.05748368638503,1.70071996220755
"127","W127",0.0216574504680041,0.0172047094450351,0.147339967540644,0.0179359636007316,0.0835690680647374,4.64173069353741,3.67810980327235,34.4726702479508,3.83558440871467,18.732557772708
"128","W128",0.031493663558348,0.0308079740177774,0.0290370235083082,0.0314754140233435,0.0302540699422258,2.97352482904865,2.90985681046772,2.74481956943993,2.97182670831988,2.8583231388799
"129","W129",0.0317351361474767,0.016555014279674,0.00716592574526816,0.00314186893583306,0.003753250913667,3.17372938589055,1.64025055262255,0.699476072960653,0.310744636005993,0.36959461461985
"130","W130",0.00687883117470086,0.00838989474189248,0.0145166188611087,0.00987492947811653,0.0121266364441755,3.29530181738872,4.02346934943066,6.9919774636906,4.74075595006096,5.83118299225899
"131","W131",0.00483440327680513,0.00356532471809785,0.00265232921800174,0.00293114740062697,0.00279168544844579,0.944664145048033,0.697251194647341,0.519183357075913,0.573544484577531,0.546363920826717
"132","W132",0.0168539529592556,0.0122287234006345,0.00786019722525953,0.00688562701317598,0.00737276444216089,9.37266306721029,6.81738631579091,4.38984140152829,3.8465722417262,4.11820682162724
"133","W133",0.00874267204862111,0.00568297081447197,0.0026783228719872,0.00286733276213055,0.00277280110311226,4.16168743934685,2.70995319912455,1.2775189999279,1.36740891975443,1.32246395984117
"134","W134",0.0106770780628308,0.00770869014762134,0.00364494640105201,0.00397951813908802,0.00381216558831961,4.35570829116618,3.15019679491649,1.49113585804079,1.62763299370078,1.55938442587078
"135","W135",0.0208584763893394,0.0113188401640904,0.00872940648188939,0.00973258687083616,0.00923080947153002,3.3014095225032,1.80107330113193,1.39046158951777,1.5498232350472,1.47014241228249
"136","W136",0.0369056442378644,0.0222065353556676,0.0186089193441909,0.0179079052155101,0.0182623824208953,7.04441500924705,4.27830393731311,3.63875493482914,3.47403443326172,3.55639468404543
"137","W137",0.00912741335370022,0.00605966008186611,0.0102421570615676,0.0042058413947966,0.00609863453738972,2.58238563645028,1.71731485789669,2.91929781657288,1.19129412237876,1.73148893262366
"138","W138",0.0644088704618129,0.0632693816535975,0.0645581970197754,0.0647884256575993,0.0646731424645794,0.495594330570572,0.486800310814612,0.496760486365792,0.498557773788986,0.497659130077389
"139","W139",0.028407651236853,0.0304136976339017,0.028407651236853,0.0383688443461858,0.0334032293574846,2.18143747467631,2.33831389178176,2.18143747467631,2.96415974105111,2.57279860786371
"140","W140",0.0271922917203326,0.0289911009109,0.0277704263274069,0.0335901762378407,0.0306852204835231,2.52291824465959,2.69287102481015,2.57753630008816,3.12897785920352,2.85325707964585
"141","W141",0.0308322070124901,0.0301317908669624,0.0309070772980776,0.0294041566809287,0.0300285579948201,2.10591796868753,2.06092545727408,2.11444639440988,2.01063072329355,2.05344341425944
"142","W142",0.0147295252817104,0.0141340758506316,0.0147384631848414,0.0147294833317752,0.0147339734022062,3.03913481656466,2.91785629258239,3.04094719837281,3.0391263104325,3.04003675440266
"143","W143",0.00737124065683789,0.00633285886078062,0.00558040956362104,0.00579987567418726,0.00566898432892704,1.29479072622133,1.11330609194222,0.981737217027549,1.02032667132946,0.99735611174942
"144","W144",0.154938117716919,0.151590927619241,0.154112576571243,0.136140134974634,0.145083998250812,3.28467415557206,3.21967870096417,3.26866580817334,2.91650641450811,3.09258611134073
"145","W145",0.128741968795939,0.124595315819711,0.121867327484145,0.128064330692145,0.124941986417412,2.54741645315672,2.47185673418892,2.42204179776532,2.53510307229689,2.47824004548865
"146","W146",0.0183046591806493,0.0140375303608764,0.0432275543478639,0.00899314413888663,0.0256851966126273,5.05391575829919,3.88572482154877,11.7600159189622,2.49678698784891,7.06027125964183
"147","W147",0.132847646286563,0.106338016032682,0.117512886358693,0.114134362542306,0.115830114862785,0.312175217493213,0.246008487745038,0.2737088808446,0.265248328364321,0.269478604604461
"148","W148",0.0991961083667948,0.0849909270102117,0.084644301297721,0.0932161130507728,0.088940626502219,0.384118211561283,0.326409891700565,0.324981638150206,0.359700057212245,0.342340847681225
"149","W149",0.0107841918513742,0.00810458658149598,0.00832350343428707,0.0113626704637849,0.00974315721905937,1.76739163430956,1.325828738771,1.3610402652699,1.85369475225239,1.59181555074568
"150","W150",0.0288079250404443,0.0273619560133014,0.0201728369279924,0.0253364791929031,0.0227502022049867,4.3481015447741,4.13362349252673,3.06163514344787,3.83257342683144,3.44710428513965
"151","W151",0.0202197024206838,0.0158943772019684,0.0112894772368083,0.0112952235416752,0.0112922591410862,5.47229289071271,4.31245095713371,3.07086186517605,3.07273706410208,3.07179946463907
"152","W152",0.0236410762889791,0.0184787402244401,0.0814712097583036,0.0198623515885381,0.0496035031148393,4.06795230045353,3.17004605721945,14.6376085141676,3.40963812610268,8.71562899176434
"153","W153",0.031815062978995,0.031652150768087,0.0289716215003905,0.0321686421241117,0.0305667082966991,2.53738095862095,2.52457663665521,2.31306203231767,2.56515396774551,2.43910800003159
"154","W154",0.028158368853513,0.0129085118406728,0.00290893103636668,0.0102962586490246,0.00528503272065599,2.43667915814405,1.10611449911311,0.250240997891453,0.881395628586412,0.45236073724257
"155","W155",0.0110792245338113,0.013336528883445,0.0111452984177219,0.0152090986151763,0.0131498641569174,2.48638108756965,2.99781517731489,2.50135528946251,3.42347935116425,2.95551644329642
"156","W156",0.0131960182404187,0.0145025800690844,0.0167559129648902,0.0151761783409407,0.0159664700835716,4.35814713670095,4.79436992525277,5.54861259940145,5.01963126534813,5.28412193237479
"157","W157",0.00468259446439013,0.00466231596475299,0.00436296815539293,0.00467723373753877,0.00450614816849152,1.02130725192265,1.01689364499268,0.951676120444313,1.02014025057122,0.982881010312461
"158","W158",0.0142626102500884,0.00846307753480112,0.00658553359566898,0.00651593783012523,0.00655075285495572,6.15726550040028,3.66556512990061,2.85772383791923,2.82946534717026,2.84359459254473
"159","W159",0.0075508735255473,0.00527292387155906,0.00400935696369067,0.00376709351732414,0.00386902214755944,2.58375742606437,1.80651516735551,1.37416147612866,1.29069830506919,1.32584862669714
"160","W160",0.0103408392570123,0.00790368125636102,0.0375798901442277,0.00521030852448808,0.0200011978992154,3.2648150050435,2.49881492229909,11.6636985549315,1.64861148267111,6.27511674397596
"161","W161",0.011266730008685,0.00731000488830312,0.0086226207301959,0.00678254966290548,0.00628391699759313,2.97214381535506,1.93273128846156,2.29653432852186,1.79394486947302,1.66686072490769
"162","W162",0.0238101779588612,0.0115653961302457,0.00863309326129237,0.009305501357033,0.00815065146383134,4.89823693952411,2.39399694926225,1.7921940763911,1.92745321371269,1.68921334722914
"163","W163",0.01178440272925,0.0144191025467663,0.0198602420776971,0.0113889001524117,0.0156132316279259,1.55199317770442,1.89601167055189,2.6028684915227,1.50024919507581,2.05155884329925
"164","W164",0.00629639378200059,0.00925607361253816,0.0164731223432181,0.0164312478428523,0.0164522039446886,1.24418172484767,1.83199953352886,3.2789211136034,3.27065629793239,3.27478870576789
"165","W165",0.0203369124342283,0.0230220004841644,0.0236091121090689,0.023126150009841,0.0233678203007804,0.226492034767444,0.256748857870212,0.263401273301467,0.257928946018479,0.260665109659973
"166","W166",0.0201648478535902,0.0204216004866497,0.0171937628785855,0.0201944446392055,0.0186959564327312,1.3229967588019,1.34004245285844,1.1262854666911,1.32496118382225,1.22562332525668
"167","W167",0.0193356193189504,0.0199963356433049,0.0192161891133602,0.0192150580067962,0.0192156235603124,1.09923714254909,1.13719722038894,1.0923808143601,1.09231588478007,1.09234834957008
"168","W168",0.0406775028156012,0.0344407814340292,0.0292863910706556,0.03047774677173,0.0298062661193504,2.76039932881844,2.34693175120719,2.00087254192419,2.08114973565475,2.03590735405918
"169","W169",0.0252052485086183,0.0237964053085003,0.0250144219800465,0.0252056869173412,0.0251100461491536,3.59675363808056,3.40046421975647,3.57019250739375,3.59681464978626,3.58350357859001
"170","W170",0.0161056971276139,0.014550579031809,0.0125067244746068,0.0137208737738367,0.0131135550642035,6.04676339362196,5.46993099449401,4.70999853487087,5.16168154575019,4.93584004031053
"171","W171",0.0118625011056334,0.010642918089673,0.00872851423868289,0.0118630686389245,0.0102941034675693,2.18733245790953,1.96397897863285,1.61258460150552,2.18743631261829,1.90001045706191
