"","Series","n","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"317","Q11865",115,0.0937918554211699,0.0568961693776934,0.0543164539491162,0.052427316395711,0.068118273055888,1.81276907132168,1.05819433514006,1.01818040701214,0.973966569449479,1.28536992570982
"318","Q11866",115,0.0224222164033679,0.0332596591358685,0.0436121558228004,0.037425048078926,0.0309528211095084,0.606280099022779,0.910648568842305,1.2082741297549,1.03070294232503,0.846446192988054
"319","Q11867",115,0.166389629291739,0.0660819209773149,0.0771368093668308,0.0699564134949487,0.0912172492081225,2.02599511896644,0.853244676065387,0.997884623661522,0.904365175295534,1.16656264023522
"320","Q11868",88,0.106846945110159,0.0746752978934002,0.0945154023122011,0.0845227277442082,0.0871547354792585,0.892061195574782,0.630029253611612,0.80920684341688,0.717727196011749,0.740065221955126
"321","Q11869",88,0.0433459831984328,0.0455238476730525,0.0618478227475744,0.0535233526033182,0.0459519983446341,0.734696182315169,0.772434603075357,1.05307264256165,0.911974428632122,0.781155429131628
"322","Q11870",88,0.0284535172370737,0.0362959829734279,0.0245623205389217,0.0268775829962267,0.0206115973594449,0.692803546636195,0.882849424002738,0.590325898673717,0.647582428932798,0.49831246315362
"323","Q11871",88,0.021268542079719,0.0269831689592794,0.0271128598523503,0.0270479359096796,0.0219618606272278,0.844154988275519,1.08097497554087,1.08615571428593,1.0835653449134,0.872502580697346
"324","Q11873",115,0.0193419100384509,0.0157978570729445,0.0192030625317142,0.0173070482302336,0.0193468545648689,1.06504479112975,0.874002186153384,1.05728221205594,0.955008895957608,1.06522414452316
"325","Q11874",115,0.0764718026865461,0.098022415954675,0.0611233454969894,0.0791708896192755,0.0731552688278595,0.553312799990507,0.709563887927537,0.431807937391006,0.570650775854344,0.525499652546571
"326","Q11875",115,0.0588877175806818,0.0494346909346851,0.0483792336635813,0.0489065262344388,0.0564309011759764,1.5715941874632,1.32661130646634,1.29889584429942,1.31275357538288,1.50849730879215
"327","Q11876",115,0.116958740104363,0.108099274984946,0.118774213605933,0.11347550712595,0.111942573128526,0.703799642672559,0.659162478375679,0.726101058536091,0.692631768455885,0.682545126966292
"328","Q11877",115,0.204553901012586,0.126624091821425,0.107234444548229,0.117091684261013,0.104407935819032,1.40630615273693,0.823473434148026,0.691458598583369,0.757466016365697,0.673773331715242
"329","Q11880",115,0.0425804732478163,0.0529758067125047,0.0591215207632842,0.0560589851746906,0.0529991095925892,1.08149411950888,1.35532462711984,1.51745617793046,1.43639040252515,1.35407037998495
"330","Q11881",115,0.0827928362154744,0.0630300567381897,0.0506263043099809,0.0564336793684107,0.0670892060629065,1.72241509391317,1.32761529688711,1.07344081729924,1.19348024819418,1.40856051803868
"331","Q11882",115,0.0312254134557612,0.00381430080274248,0.00589338013924464,0.00445233980531527,0.0177226396432428,1.34508247268465,0.166683610112502,0.257191153449346,0.194736014495396,0.768889984511573
"332","Q11883",88,0.057656802437428,0.0449999244996231,0.0393375168567736,0.0407692990056835,0.0490629977269863,1.38203488683752,1.08497405846577,0.951517663643252,0.986235030088932,1.17992012546009
"333","Q11884",88,0.181566563215027,0.240944379342712,0.19314503918186,0.217505857368747,0.183365705474743,0.893624784403855,1.41303119095937,1.1124714622844,1.26275132662189,1.04422398721044
"334","Q11885",88,0.076697144681013,0.0583701725226298,0.0561524811974565,0.0562137083968671,0.0538864505482006,1.29516069916226,1.00214980333052,0.961249780849,0.963757057928711,0.922994513553877
"335","Q11886",88,0.0168906905490276,0.0154607423963587,0.0145466794227455,0.0150057580552015,0.0230850748161735,0.599304146757881,0.548304246478864,0.515495990529938,0.531900118504401,0.8223114534724
"336","Q11888",115,0.0377541376069717,0.0419125812236985,0.0438163416921866,0.0428656728359,0.0387116107348549,0.754125705055832,0.839822141773425,0.87930147892932,0.859561810351372,0.774695100011558
"337","Q11890",88,0.0896826954292737,0.0902769256216985,0.0952128570814259,0.0906084688618472,0.0972309543145832,0.70507839866024,0.710932708280212,0.756063172814261,0.713937569999935,0.774397087040223
"338","Q11891",88,0.127562946598982,0.103153337173374,0.107496874855184,0.105330792087233,0.104107940635761,1.27993140209777,1.04428130047238,1.08628096472374,1.06528113259806,1.05336880065975
"339","Q11893",88,0.0517596401283407,0.0501822811307847,0.0420234292742107,0.0428592159043978,0.0411487180416283,1.14913396572161,1.10384842180085,0.918699377756538,0.938383565591755,0.900801960183335
"340","Q11894",88,0.0163511221267335,0.0171867239280405,0.0188494856319407,0.0180188085224947,0.0206466149143142,0.611065004930761,0.642448875213719,0.70509008098647,0.673769478100094,0.77333406510124
"341","Q11895",115,0.102890060456033,0.0484889255591511,0.0514765059872555,0.046299874188656,0.0618744867286319,1.43372553475357,0.707475004686945,0.75862401751324,0.678943450829243,0.886215667547319
"342","Q11896",88,0.101245886988754,0.0454610198134858,0.0351841620013031,0.0382710382918154,0.0573831089382917,2.0435641648257,0.983651198849174,0.761064985885647,0.829761311926782,1.18357126564541
"343","Q11897",88,0.130157570034562,0.0681683181082836,0.0593351317710167,0.062631494096542,0.0688290542729383,1.93646161387443,1.07492806988828,0.942335125996231,0.992622251043826,1.07865911467912
"344","Q11898",115,0.0303543492373798,0.0533314779198806,0.0223867002891814,0.034359717849259,0.0209563840521151,0.906721839811997,1.5785539118431,0.673471350915915,1.02659025049202,0.631582155568412
