"","Series","insample_n","period","sMAPE.Naive2","sMAPE.Comb","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","MASE.Naive2","MASE.Comb","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA"
"580","Y21974",29,6,0.106173423521592,0.116043095489467,0.214645659943059,0.158452740946842,0.18351920134234,1.74903261470426,1.94527325759948,4.0387637408819,2.81635920564982,3.35411517504196
"581","D4020",277,1,0.0672096535523723,0.0662048533416231,0.0651872173774753,0.0672100959747638,0.066198157900679,5.78787190551896,5.70465398312206,5.62035579608149,5.78790851647141,5.70413215627645
"582","Y22968",13,6,0.523352235673764,0.594980173782408,0.650704951306578,0.650695303940881,0.650700127614658,3.90634755463059,4.28081343452952,4.56335547906914,4.56330817541571,4.56333182724242
"583","Q23330",51,4,0.0988945090748119,0.0889903078817929,0.0634797288614007,0.104587407791481,0.0837911753601601,1.63740838158743,1.48362462191284,1.07959563881921,1.72506662021436,1.40233112951678
"584","Y22175",15,6,0.0429569399030156,0.0660703642333314,0.120194997638753,0.0429569466786858,0.0514265398722948,0.755687301806149,1.17551272550093,2.23698239808236,0.755687301806149,0.90180895353804
"585","Q23414",180,4,0.0352099567579877,0.0387742565006362,0.0214313171535207,0.0377680133748204,0.0277004068330081,1.15706018145937,1.27479247301791,0.700187359244964,1.24163261092786,0.907810347121989
"586","Q23896",70,4,0.0606687630599385,0.0836051292676712,0.03462113451127,0.0796756954622638,0.0565867574483388,0.819954128440367,1.1459534424647,0.460153110955405,1.08952518345925,0.762947602280963
"587","Q23919",70,4,0.0233296631694411,0.0272487806691293,0.0215748457695138,0.0215707211916904,0.0215727834784983,0.433951920850158,0.505577331654047,0.401862464183381,0.401786791096508,0.401824627639946
"588","Q23154",200,4,0.00529073212007656,0.00361718125108833,0.00379019370361677,0.00375715272383415,0.00377363810169908,0.643738301930438,0.43963860890247,0.460614411829356,0.456620493170331,0.458617452499846
"589","Y22569",24,6,0.521884798664655,0.507057599511228,0.521884798664655,0.508081123145863,0.515040388009827,0.594557823129252,0.473343893220284,0.594557823129252,0.569735237198644,0.582146530163948
