"","Series","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"60","W60",0.0393938530663539,0.0384503059476156,0.0380370964794189,0.038243662547984,0.0399221896286031,6.44699453277139,6.29612683579626,6.22998120059204,6.26305401819415,6.53141933384187
"61","W61",0.0517657300859427,0.0489787892871069,0.029579930935207,0.0376700326954387,0.0307307630517993,4.37591586976598,4.25567798915969,2.52658282522328,3.23702535847083,2.62540876327231
"62","W62",0.0251302605138041,0.0240944545428021,0.0230240384679672,0.0235580643931963,0.0247852306242448,2.91206558513721,2.79377423002215,2.67167981891534,2.73272702446874,2.87252036565567
"63","W63",0.029603508834658,0.0265439777334808,0.0267163992041637,0.0242063982708239,0.02818927036689,2.78161848822674,2.50269216451956,2.51814006028361,2.28704920700049,2.65267312305215
"64","W64",0.0635196611109787,0.0295948815320023,0.0545795006805227,0.0392860125663858,0.0569065090323901,4.22988458379616,2.00346146579093,3.62824174894776,2.63062683216692,3.7803163941062
"65","W65",0.0533601644770827,0.0261901790594339,0.0458543864919771,0.0337225911408103,0.0488204675923787,3.86440152317776,1.92065941755699,3.31642864063873,2.45531649583004,3.52848117164754
"66","W66",0.0329595138864637,0.00367549062440678,0.0251523035379738,0.013721503400773,0.0265785405262444,8.35471017538644,0.939400454632566,6.4065033345859,3.52056343693952,6.76403001095173
"67","W67",0.0340498328291876,0.0135460713279284,0.0196075001451382,0.0165680224873025,0.0309177861312161,15.2145718721846,6.12834051765665,8.8436462784184,7.48523762326606,13.842885834555
"68","W68",0.0106265718275986,0.0216513448064679,0.0209820857215725,0.0213166364330034,0.00609123422100785,2.38534342259018,4.82815659001923,4.68068604622177,4.7544213181205,1.37596743228344
"69","W69",0.0103039131667706,0.0207217027619182,0.0249439301477354,0.022829497103811,0.00639716224358952,1.82602512343151,3.64912528350442,4.38021188685695,4.01466858518068,1.13803913255506
"70","W70",0.00744968318491602,0.0177123886195073,0.00956557832506394,0.0132372452852459,0.0138499233316245,0.591591476268806,1.39411077165463,0.758302278326085,1.0457883724194,1.09366546117285
"71","W71",0.0124545568354801,0.0619705709929471,0.0126589135387858,0.0237899765398654,0.0262743532814641,0.194420821842855,0.923884611300382,0.197636976851374,0.363123817224503,0.400184585168497
"72","W72",0.0124545568354801,0.0590013147247248,0.0124550919832802,0.0224809910636178,0.0270122521514201,0.233635004621215,1.0591742718561,0.233645124432798,0.412764573711649,0.494032050627165
"73","W73",0.0124545568354801,0.0590138063535027,0.0124550919832802,0.022486998300605,0.0269900458961829,0.233606748019165,1.05926492275484,0.233616866606824,0.412824028074006,0.493568838963292
"74","W74",0.338518314917215,0.209412688806427,0.338497900108823,0.272132031409081,0.327609765954658,20.7398173060179,11.834379194746,20.7382668863552,15.9397610814882,19.9181469370453
"75","W75",0.0354115248854078,0.0254744447403425,0.0340679392102066,0.0281176126942346,0.0290576729896986,2.96933682239759,2.13462424800776,2.8594288054194,2.36390135641818,2.44302979225274
"76","W76",0.226244343891403,0.933208615300702,0.176592971770992,0.342816425735,0.213749695102929,1.30955549640671,3.26848803013531,1.00419396973659,1.67315285906896,1.20479899567217
"77","W77",0.127940180039305,0.23123224536599,0.111545287182532,0.16127181106927,0.118230168576117,3.00751373315416,5.10455714194392,2.64843895341968,3.71071076518766,2.79600890684928
"78","W78",0.129414829181357,0.215090782603444,0.109025292388612,0.160322662023384,0.112683865358895,2.43579774416596,3.83856267548637,2.08165736423558,2.95734276657454,2.14587646117878
"79","W79",0.176113746568389,0.129058624954721,0.0796029422126315,0.0781575516014388,0.18166195195806,3.08398347865994,2.31866396750365,1.49302977431575,1.45039045853389,3.17174761164205
"80","W80",0.118087990104915,0.133556768998693,0.118095809940326,0.125772228411025,0.123314993414176,1.94762457534159,2.18160594378946,1.94774436351175,2.0646751536506,2.02735892488046
"81","W81",0.0257350601652351,0.034508148720782,0.0254404723896106,0.0291068676131974,0.0260125383145,2.57644271603195,3.43513836689014,2.54677785760286,2.91005490042529,2.60415941382903
"82","W82",0.00136951256490165,0.00140336572621944,0.00200326356601948,0.0016229192568332,0.00751420310442016,0.749480791705677,0.76787722904708,1.09563034372334,0.887884701448742,4.13007553241397
"83","W83",0.00620011174315087,0.0124872667840698,0.00616124098912381,0.00847087081245767,0.0076221356294912,1.05156298828587,2.12921901491158,1.04498744851719,1.43878725781094,1.29370591122613
"84","W84",0.0066263630362443,0.0131422893412582,0.0133918102902548,0.013267064552887,0.00864539342527556,1.04989685888618,2.0909867063841,2.13111705375834,2.11105188007122,1.37077061848957
