"","Series","insample_n","period","sMAPE.Naive2","sMAPE.Comb","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","MASE.Naive2","MASE.Comb","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA"
"1436","M37919",234,3,0.0283615520226461,0.0278048677302436,0.024691112944203,0.0143412556879821,0.0176584611616219,1.23404858088426,1.20988789716347,1.03400217856267,0.600656748227398,0.733663051674541
"1437","Y17134",17,6,0.0529033893339315,0.00553749356041754,0.038029887890262,0.0446730830790815,0.0413583240997794,1.90724029380902,0.204492034666219,1.44438614898784,1.70417520741253,1.57428067820019
"1438","Y20364",15,6,0.176828212894712,0.156274818503192,0.176828212894712,0.176812631517837,0.176820422166296,1.45798171361739,1.2999021322967,1.45798171361739,1.45786421310572,1.45792296336156
"1439","Q21010",121,4,0.101430660865278,0.0698237194172072,0.0558364703694479,0.0675363627110044,0.0617262643685104,2.56018686820138,1.72552448309696,1.36853496140977,1.66594158250183,1.5172382719558
"1440","M37518",234,3,0.0137368311485232,0.0133160318503827,0.00541968701574089,0.00502061391690523,0.00427738239991411,0.981942240748667,0.954006290228632,0.387375951176822,0.361952196824298,0.30596403461116
"1441","Y20845",15,6,0.0682305479025921,0.0138704164826854,0.0343074592038268,0.0682340821235638,0.0153773123065508,1.84722222222222,0.388937002899768,0.986111111111443,1.84731395010813,0.430601419498342
"1442","D2702",4197,1,0.0136949490087635,0.0126534744605881,0.049362800416975,0.0136946470227435,0.0311336332265812,3.38426832782905,3.12844617553364,11.9136119646559,3.38419423594162,7.60801171445613
"1443","Q18708",93,4,0.0136892844390306,0.00510933162061641,0.00798778210414709,0.0125556915348202,0.0100301133331272,0.85606000786895,0.324003527257176,0.507289422295083,0.798954071363909,0.637822023872047
"1444","Q21531",96,4,0.0513737950694245,0.0324264944115913,0.033847217465437,0.0331028714369199,0.0334761454815731,2.05126749976307,1.28560146645703,1.34181494404055,1.31225522878876,1.32703508641465
"1445","Y16319",24,6,0.296209780793498,0.302458965069423,0.398333952006065,0.296200272910981,0.346673387659351,0.857542089837094,0.880817604971005,1.27540259231969,0.857507284457974,1.05430894963
"1446","Y17642",21,6,0.138691241582439,0.123083035480302,0.138691241582439,0.142243512579755,0.140463499363112,1.86413902053712,1.68547385845394,1.86413902053712,1.90452223494817,1.88433062774265
"1447","M44476",193,3,0.0551437008106107,0.0545586133864295,0.0551437008106107,0.0551456102394283,0.055144655523764,0.275844400881602,0.272951276647344,0.275844400881602,0.275853834606888,0.275849117744245
"1448","Y16072",27,6,0.196294215083968,0.146514606817477,0.122512529030638,0.196302116924779,0.155219927802404,4.32370245301593,3.30995018870309,2.78498684417228,4.32385698406064,3.49277475156945
"1449","M44018",69,3,0.104295052619183,0.102422577019576,0.104295052619183,0.102314378206766,0.10330424859385,2.53805858018985,2.49559844193287,2.53805858018985,2.49312100131374,2.51558979075179
"1450","M37903",234,3,0.128562822080293,0.12362457246046,0.126010021016961,0.124662871653593,0.124519809792039,5.52399918613465,5.34365296229139,5.4230739046316,5.3818259987815,5.37297541163986
"1451","M37382",187,3,0.0131553413945362,0.00604741748373537,0.0143695674145922,0.0141687365792827,0.0142691584340922,0.308102712542117,0.142341053849369,0.341452694793532,0.336630313247612,0.339041504020572
"1452","Q18605",87,4,0.102231010140287,0.0920006401261984,0.109604998727765,0.0680308928449383,0.0880132476700432,1.4475121337609,1.31052693951694,1.54575451766633,0.981916875820394,1.25680031239554
"1453","M40054",70,3,0.0751018171270208,0.071857340730768,0.0751018171270208,0.0751011792461871,0.0751014981862986,1.04149111191365,0.997746001908275,1.04149111191365,1.04148249136712,1.04148680164038
"1454","D3162",3571,1,0.00541650937766685,0.00540803002591667,0.00538815818469844,0.00547115000670627,0.00542809471999205,0.811693311745338,0.810432620274788,0.807452653511989,0.81986356921373,0.813425522990925
"1455","M41898",78,3,0.362975984713804,0.364963821405352,0.362975984713804,0.363117650345887,0.363046822686842,0.805520641655275,0.811657554529767,0.805520641655275,0.805949778340117,0.805735209997697
"1456","M43795",317,3,0.382903133246017,0.387676720138565,0.38461953212397,0.403211989509493,0.394094396637264,1.5871693658351,1.6183562660283,1.59634457785999,1.71977566837658,1.65806012311828
"1457","Y20007",40,6,0.0499059582660521,0.00619610517988613,0.0386530334705148,0.051734834736938,0.0246728667657418,2.13613000949862,0.269876579222769,1.69171510552882,2.21206439542525,1.05608246747384
"1458","Y15923",24,6,0.240333480266002,0.27492124156904,0.251674183321067,0.240332368556102,0.245988298545671,7.38380940627456,8.30920034115242,7.69079281914668,7.38377918868516,7.53728600391592
"1459","Q22977",43,4,0.0905949181880116,0.0924677856309853,0.118558093502627,0.0868148668443403,0.0956576749078782,0.726050757622371,0.740666385616599,0.949508529023888,0.687585652088669,0.757431234903048
"1460","M38209",306,3,0.0135232320262826,0.0121630464729524,0.00998331173395691,0.0120459236164624,0.0107861207096843,0.230744062385906,0.206646790570551,0.169392009339843,0.205070287451306,0.183264954532062
"1461","M47203",67,3,0.3199625480101,0.3312378106765,0.331822666000238,0.331828682073369,0.33182567403237,1.53778008552025,1.58794404563481,1.59608323820281,1.59610773597415,1.59609548708848
"1462","M39196",213,3,0.0123790162379474,0.0119588106961751,0.0187315096817191,0.0112405849991786,0.0143057453424958,0.18750116184987,0.181053197307758,0.283986678485509,0.17022659418965,0.216480381357662
"1463","Q18719",179,4,0.0407779841625995,0.0134991411615887,0.0224715783871748,0.00935138786160696,0.0152675057047564,1.91282718008596,0.640909610526342,1.09960852952966,0.45339219455917,0.744649530357197
"1464","M38098",306,3,0.0243226619279072,0.0202440193992226,0.0157958511221885,0.0148800140926047,0.0153364979175361,1.0194339214155,0.849994204268116,0.666096334797496,0.627170739270446,0.646633537033971
"1465","Y20715",49,6,0.664301101090203,0.63885991206407,0.608965716011222,0.664305770629697,0.636275392405568,20.2252663622527,19.6411300904679,18.936073059368,20.2253726687644,19.5807228640662
"1466","M41962",78,3,0.127151303708862,0.149039793131379,0.21000621020122,0.127151468519015,0.168690176707825,0.549811250437587,0.656599879356972,0.973809567715738,0.549812038335509,0.755777235085927
"1467","D3448",4197,1,0.0126069384600193,0.0118578058497167,0.0100863025760014,0.0126081037156556,0.0113356643502146,3.23753472386709,3.04659894487412,2.59442309056878,3.23783158151799,2.91342605351167
"1468","Y15327",30,6,0.352597819802076,0.342161595939785,0.352597819802076,0.352577748434884,0.352587784075579,6.34166058720474,6.18320546574156,6.34166058720474,6.34135691686282,6.34150875203378
"1469","M43921",317,3,0.538744984088448,0.412259143648542,0.215838411426225,0.343640990096766,0.28133968703668,0.738388086013785,0.51559274610499,0.236127362579045,0.409237114547731,0.319756761207937
"1470","Y21730",15,6,0.499151260104324,0.347862632925944,0.343812830050551,0.497846805077056,0.415088281775099,9.51557831839522,7.12519935643721,7.05057618439319,9.49655726290089,8.23109980090487
"1471","M45405",90,3,0.218498296764665,0.204567452633271,0.197458411780097,0.21849854638028,0.20699873064728,4.06350975812527,3.84386185969525,3.72640425570507,4.06351360301321,3.88201214112663
"1472","Q18181",71,4,0.082519371144847,0.0629110207627632,0.0643050668705175,0.0603163300447015,0.057559182011846,0.792258345305822,0.594495102583104,0.605031219096317,0.569292605639631,0.539040131336172
"1473","Y18829",29,6,0.39548040482123,0.384289834741755,0.355972583419037,0.378894350582867,0.36735874909617,8.98577497174481,8.76515193073953,8.22886462678639,8.65582949735904,8.44234706207272
"1474","Q21076",96,4,0.161736976788555,0.122260714360077,0.114055219629334,0.159788508880532,0.127546769780628,1.80380302019617,1.40712887982417,1.30601941235502,1.91949975924472,1.48343595874599
"1475","M47200",67,3,0.284923216482624,0.253952197015078,0.285588882588138,0.274152499584557,0.279880008123711,0.78320820063503,0.696984903207688,0.785236930527534,0.750648729012789,0.767625268336923
"1476","Q22391",122,4,0.0728951219075653,0.036197555840627,0.0144496070707322,0.0149138244008391,0.0141726620825808,2.32911955643387,1.17737720633151,0.470878451459081,0.490060868926079,0.463247119842222
"1477","Y20368",16,6,0.266491407385869,0.216890803674894,0.342403748268484,0.266458490816648,0.286803988377471,1.71488039575225,1.43175038564238,2.08792726139348,1.71469852194317,1.80434108382636
"1478","Y16971",16,6,0.0527239446988679,0.0252015393196011,0.0527239446988679,0.052725307802713,0.052724626250564,1.20389324639114,0.585907702271095,1.20389324639114,1.20392316396493,1.20390820517803
"1479","Y20930",15,6,0.0191925763571881,0.0390705304500395,0.0191925763571881,0.0146714861320858,0.0169294975690752,0.443370907139023,0.926162346207353,0.443370907139023,0.340080529716745,0.391725718427884
"1480","Q18079",71,4,0.27068424204247,0.27397469089111,0.35376882067825,0.307018456394202,0.329831098978964,1.2925896995325,1.31506392094547,1.66172826800475,1.46296764144779,1.56234795472627
"1481","M41546",359,3,0.372607077206184,0.334759351520987,0.391804375524369,0.347978655583551,0.369313516340279,2.1179107083541,1.93583048058441,2.2100582582022,2.00041134463467,2.10523480141843
"1482","D2146",217,1,0.0228724570242149,0.0258990708208905,0.0228724570242149,0.0228987999088855,0.0228856279072412,1.90603812714365,2.15311124583315,1.90603812714365,1.90819745419563,1.90711779066964
"1483","M46605",207,3,0.066055450203854,0.060931665954732,0.0584361554982374,0.0675247977408478,0.0621217023389251,0.828789407332742,0.766043689314389,0.734034457391742,0.849356283452006,0.780091142526947
"1484","D2181",683,1,0.0197243473562312,0.0212326828349309,0.0197243473562312,0.0197076995535081,0.0197160234898589,4.23077068079551,4.55838772143207,4.23077068079551,4.2271583704374,4.22896452561647
"1485","M41861",243,3,0.0836379051320176,0.0426420237648134,0.062294431624799,0.0708040266689462,0.0665372852462401,1.40105676964385,0.735995693463103,1.05919474802232,1.19620778890231,1.12770126846231
"1486","Q18824",79,4,0.179611903190202,0.109986444449721,0.0616183483693167,0.0749273600085127,0.0678595448890392,4.75380013804633,3.03710052147082,1.7571884510873,2.11601652898659,1.92736831423797
"1487","Y18080",29,6,0.128242720928247,0.0902195436784712,0.0697901334633434,0.0700169291168502,0.0692697291892409,2.51125635439361,1.81313357218997,1.41866376180102,1.42607073724247,1.40989779527195
"1488","Q20313",97,4,0.157966944619337,0.135826798325766,0.116510778043623,0.154845757901279,0.130240539977314,0.764085428710706,0.64345216640065,0.542819418185746,0.745594966014125,0.612970553323685
"1489","Y15512",45,6,0.0450548124207872,0.0644649882638946,0.122037303190691,0.115461988854356,0.118756631875538,1.97215271163619,2.99802609496948,5.90055557911511,5.55829720718171,5.72942639314841
"1490","Y18136",29,6,0.200463586754144,0.0789625345963063,0.0158667076691085,0.0180833455249789,0.0169733615462284,6.61857869686525,2.80955634163402,0.605113799979072,0.690792893414322,0.647953346696696
"1491","Y15534",55,6,0.0264319900733223,0.056777113408063,0.0828523829580315,0.0777408510185801,0.080300081006715,1.42975252790995,3.14227999524498,4.66240621791489,4.36510137955057,4.51375379873273
"1492","M38256",306,3,0.00784778801342447,0.00780541021233667,0.00789592920031831,0.00877350766646126,0.00638934557404879,0.415933025936035,0.413499005227802,0.415116564925981,0.465025212706155,0.337736310329086
"1493","Y15839",15,6,0.113271571507358,0.109157353725153,0.177849361436624,0.113280926940035,0.145006621386931,1.87838952130765,2.08397632158913,2.84989842586023,1.87853507879319,2.36421675232671
"1494","Y15881",46,6,0.087270080548945,0.0911806060593246,0.0452683777099751,0.0953202215094985,0.0699071802832703,4.14732593340061,4.32241954629701,2.21198783117936,4.50689553040604,3.3594416807927
"1495","M45346",235,3,0.0562717306734908,0.0145453687514734,0.0089217099721342,0.0100029989131027,0.00878594773763553,0.828544176878724,0.217866829079865,0.134638420302261,0.150321529231818,0.132074421232126
"1496","Y20521",21,6,0.0623362118213996,0.0328609881870846,0.0623362118213996,0.0756496024759278,0.033242067524788,0.654595703858748,0.346758313166244,0.654595703858748,0.821303704392523,0.350132853354873
"1497","D3037",3571,1,0.0211204536798959,0.0215754586040976,0.0191973661251484,0.0211217058723453,0.0200751633676596,3.1545353671413,3.22342374576166,2.86388934498609,3.15472488567923,2.99645491934135
"1498","Q20268",69,4,0.194242306172437,0.165442918966454,0.204794759424697,0.110764648505148,0.156619110239036,1.78000877236748,1.54579033568173,1.86357632234834,1.07781645496844,1.47069638865839
"1499","D2090",273,1,0.575791045392387,0.409517533931287,0.468917711614957,0.0645663301970419,0.294678226080713,14.7955891698888,8.83794912805469,10.8011677232652,1.0564315090018,5.66324231787538
"1500","M37725",258,3,0.0202272388079344,0.0165392994690587,0.0300854441544848,0.0298179843823103,0.0299517416824345,0.372317652669107,0.303743715505232,0.556107481920628,0.551078323874457,0.553592902897543
"1501","Q20128",33,4,0.121843283873517,0.118923764748452,0.121843283873517,0.121846895914275,0.121845089891001,0.696426297700311,0.681078803120971,0.696426297700311,0.696445273439567,0.696435785569939
"1502","Q21866",82,4,0.117859536243837,0.161666821755185,0.144734937706925,0.144644262214013,0.144635106694006,2.17699551309146,2.89437224090906,2.62832953971411,2.66003729977631,2.64418341974521
"1503","M44721",262,3,0.0448192237986713,0.0438973496978477,0.0305406419781018,0.0278859393310858,0.0290680513840635,1.14165680977343,1.10580193652197,0.766418689799759,0.717175510804624,0.737438809339217
"1504","M38641",306,3,0.0382902336720329,0.0345248897607666,0.0223896815870604,0.0296424362160067,0.0242715282091801,0.96007463267674,0.867516414274106,0.567463959198402,0.760510438032077,0.618211121666212
"1505","Y16054",18,6,0.0741618506101462,0.166756187080613,0.291691412861945,0.251985013112558,0.272204546694144,1.46018398361022,3.64087324035047,7.09560851565475,5.90705976206397,6.50133413885936
"1506","Q20129",21,4,0.450108038479916,0.278565590867781,0.204449223072843,0.195289960247046,0.199844141303084,4.56085744134954,3.13553206337684,2.44939616206366,2.34878191570149,2.39908903888257
"1507","M42711",82,3,0.0639792835503822,0.100041486132904,0.0922288372399489,0.0989619848526711,0.0955776988154261,0.463041740323777,0.708937942358179,0.65684574003743,0.701809232190927,0.679327486114178
"1508","M45687",66,3,0.565684813697193,0.209448895164325,0.201693743141961,0.197072730391672,0.199379295728828,1.06781021463821,0.455629458591608,0.438928289426173,0.428729379582005,0.433828834504089
"1509","M40780",305,3,0.181226742758345,0.205136928337123,0.19216267364955,0.220204198514093,0.209550958999359,1.72572387383902,1.981645305071,1.838792578644,2.3800358700571,2.09403002210085
"1510","D2598",4197,1,0.00415932291575015,0.00422188704238644,0.00499483351280052,0.00349961343737906,0.00423752088384981,0.779738251676319,0.791492901164196,0.936864059862442,0.655893235367585,0.794431015078117
"1511","Q23047",87,4,0.134932960695638,0.14074001889831,0.200394290457574,0.137850650711389,0.169797043152918,1.23018153638034,1.28828030441699,1.91017520458726,1.25884985334567,1.58451252896646
"1512","M43048",81,3,0.474826374170554,0.533410764985914,0.47160424266856,0.476038155860942,0.474115327297399,0.891721151440364,1.03734069297491,0.884154097548559,0.894518362846524,0.889336230197542
"1513","Y19409",28,6,0.186563845117151,0.0478658105589884,0.0755818330948147,0.0186917131302271,0.027150846839856,5.21219705534484,1.44975867796009,2.24827163961538,0.581719676764099,0.833275981425638
"1514","M38912",198,3,0.0584173605263997,0.0516159882675161,0.0386260857699044,0.0585666311586783,0.0485318676682524,1.06910415259859,0.948248178943184,0.714627126671103,1.07224635738501,0.893436742028057
"1515","Q19694",39,4,0.0576248126875754,0.0525418614588872,0.0576248126875754,0.0582855282306185,0.0579551174261854,1.48367579281402,1.35616245505393,1.48367579281402,1.5001898043103,1.49193279856216
"1516","D2541",3569,1,0.0145778980877218,0.0169271804912566,0.0145778980877218,0.0145777819774917,0.0145778400325956,0.628838085647023,0.728866417117307,0.628838085647023,0.628833109792965,0.628835597719994
"1517","D2107",235,1,0.0476439306407742,0.0503079319123357,0.0550298388928019,0.047816503102313,0.0514141598281506,6.56540300347808,6.91982961262055,7.5448427885091,6.58840064692445,7.06662171771678
"1518","D3116",1304,1,0.0150149133035019,0.0154487015155892,0.0150048726882516,0.0150165991050478,0.0150107358767703,1.56403799817587,1.60878189367624,1.56300205088439,1.56421193071352,1.56360699079896
"1519","Y20430",29,6,0.0424487462223311,0.0352000409557983,0.0424487462223311,0.0424487462223569,0.042448746222344,0.933333333333333,0.773149758474097,0.933333333333333,0.93333333333389,0.933333333333612
"1520","M45957",62,3,0.0437442891468607,0.0344225377971508,0.038474298944543,0.0437462288167152,0.0340047591348714,0.593682849622955,0.468486148213386,0.52126463016263,0.593708223972035,0.462671255015098
